Number of layers,Size of dense layer 1,Size of dense layer 2,Learning rate,Regularization value,Validation accuracy
1,384,192,0.02,0.015000000000000001,0.21443965517241378
1,384,192,0.02,0.015000000000000001,0.21677442528735633
1,384,192,0.02,0.015000000000000001,0.2158764367816092
1,384,192,0.02,0.0125,0.21982758620689655
1,384,192,0.02,0.0125,0.22108477011494254
1,384,192,0.02,0.0125,0.20797413793103448
1,384,192,0.0175,0.0175,0.2279094827586207
1,384,192,0.0175,0.0175,0.22054597701149425
1,384,192,0.0175,0.0175,0.20635775862068967
1,384,192,0.0175,0.015000000000000001,0.20923132183908047
1,384,192,0.0175,0.015000000000000001,0.21731321839080459
1,384,192,0.0175,0.015000000000000001,0.22144396551724138
1,384,192,0.0175,0.015000000000000001,0.22359913793103448
1,384,192,0.0175,0.015000000000000001,0.20725574712643677
1,384,192,0.0175,0.0125,0.21318247126436782
1,384,192,0.0175,0.0125,0.2158764367816092
1,384,192,0.0175,0.0125,0.21408045977011494
1,384,192,0.015,0.0175,0.20402298850574713
1,384,192,0.015,0.0175,0.21569683908045978
1,384,192,0.015,0.0175,0.22126436781609196
1,384,192,0.015,0.0175,0.2165948275862069
1,384,192,0.015,0.015000000000000001,0.22270114942528735
1,384,192,0.015,0.015000000000000001,0.21461925287356323
1,384,192,0.015,0.015000000000000001,0.2237787356321839
1,384,192,0.015,0.015000000000000001,0.21156609195402298
1,384,192,0.015,0.0125,0.22431752873563218
1,384,192,0.015,0.0125,0.22000718390804597
1,384,192,0.015,0.0125,0.22072557471264367
1,384,192,0.015,0.0125,0.21892959770114942
1,384,192,0.0125,0.0175,0.21318247126436782
1,384,192,0.0125,0.0175,0.22539511494252873
1,384,192,0.0125,0.0175,0.21443965517241378
1,384,192,0.0125,0.015000000000000001,0.2250359195402299
1,384,192,0.0125,0.015000000000000001,0.22557471264367815
1,384,192,0.0125,0.015000000000000001,0.21875
1,384,192,0.0125,0.0125,0.22108477011494254
1,384,192,0.0125,0.0125,0.21677442528735633
1,384,192,0.0125,0.0125,0.22413793103448276
1,384,192,0.0125,0.0125,0.2151580459770115
1,384,192,0.01,0.0175,0.2095905172413793
1,384,192,0.01,0.0175,0.2180316091954023
1,384,192,0.01,0.0175,0.22198275862068967
1,384,192,0.01,0.0175,0.2151580459770115
1,384,192,0.01,0.015000000000000001,0.2315014367816092
1,384,192,0.01,0.015000000000000001,0.22252155172413793
1,384,192,0.01,0.015000000000000001,0.2180316091954023
1,384,192,0.01,0.0125,0.21156609195402298
1,384,192,0.01,0.0125,0.21875
1,384,192,0.01,0.0125,0.22683189655172414
1,384,192,0.01,0.0125,0.2237787356321839
1,384,192,0.0075,0.0175,0.2180316091954023
1,384,192,0.0075,0.0175,0.21426005747126436
1,384,192,0.0075,0.0175,0.21713362068965517
1,384,192,0.0075,0.0175,0.23060344827586207
1,384,192,0.0075,0.0175,0.23042385057471265
1,384,192,0.0075,0.015000000000000001,0.21695402298850575
1,384,192,0.0075,0.015000000000000001,0.22952586206896552
1,384,192,0.0075,0.015000000000000001,0.21677442528735633
1,384,192,0.0075,0.0125,0.2250359195402299
1,384,192,0.0075,0.0125,0.22270114942528735
1,384,192,0.0075,0.0125,0.21605603448275862
1,384,192,0.005000000000000001,0.0175,0.23024425287356323
1,384,192,0.005000000000000001,0.0175,0.22647270114942528
1,384,192,0.005000000000000001,0.0175,0.2237787356321839
1,384,192,0.005000000000000001,0.015000000000000001,0.2223419540229885
1,384,192,0.005000000000000001,0.015000000000000001,0.2286278735632184
1,384,192,0.005000000000000001,0.015000000000000001,0.23635057471264367
1,384,192,0.005000000000000001,0.015000000000000001,0.2293462643678161
1,384,192,0.005000000000000001,0.015000000000000001,0.2309626436781609
1,384,192,0.005000000000000001,0.015000000000000001,0.2244971264367816
1,384,192,0.005000000000000001,0.0125,0.2209051724137931
1,384,192,0.005000000000000001,0.0125,0.22952586206896552
1,384,192,0.005000000000000001,0.0125,0.22539511494252873
1,384,192,0.005000000000000001,0.010000000000000002,0.2237787356321839
1,384,192,0.005000000000000001,0.010000000000000002,0.21982758620689655
1,384,192,0.005000000000000001,0.010000000000000002,0.22072557471264367
1,384,192,0.005000000000000001,0.010000000000000002,0.21767241379310345
1,384,128,0.02,0.0175,0.2194683908045977
1,384,128,0.02,0.0175,0.2117456896551724
1,384,128,0.02,0.0175,0.2137212643678161
1,384,128,0.02,0.0175,0.2209051724137931
1,384,128,0.02,0.0175,0.21066810344827586
1,384,128,0.02,0.0175,0.20851293103448276
1,384,128,0.02,0.0175,0.2165948275862069
1,384,128,0.02,0.0175,0.21048850574712644
1,384,128,0.02,0.015000000000000001,0.21102729885057472
1,384,128,0.02,0.015000000000000001,0.19917385057471265
1,384,128,0.02,0.015000000000000001,0.21569683908045978
1,384,128,0.02,0.015000000000000001,0.21426005747126436
1,384,128,0.02,0.0125,0.20276580459770116
1,384,128,0.02,0.0125,0.2081537356321839
1,384,128,0.02,0.0125,0.2067169540229885
1,384,128,0.0175,0.0175,0.20797413793103448
1,384,128,0.0175,0.0175,0.2137212643678161
1,384,128,0.0175,0.0175,0.2122844827586207
1,384,128,0.0175,0.015000000000000001,0.21210488505747127
1,384,128,0.0175,0.015000000000000001,0.20743534482758622
1,384,128,0.0175,0.015000000000000001,0.2117456896551724
1,384,128,0.0175,0.015000000000000001,0.2059985632183908
1,384,128,0.0175,0.0125,0.2067169540229885
1,384,128,0.0175,0.0125,0.21264367816091953
1,384,128,0.0175,0.0125,0.22395833333333334
1,384,128,0.0175,0.0125,0.21282327586206898
1,384,128,0.015,0.0175,0.19863505747126436
1,384,128,0.015,0.0175,0.2101293103448276
1,384,128,0.015,0.0175,0.2237787356321839
1,384,128,0.015,0.0175,0.2165948275862069
1,384,128,0.015,0.015000000000000001,0.21731321839080459
1,384,128,0.015,0.015000000000000001,0.21892959770114942
1,384,128,0.015,0.015000000000000001,0.2101293103448276
1,384,128,0.015,0.0125,0.2088721264367816
1,384,128,0.015,0.0125,0.2244971264367816
1,384,128,0.015,0.0125,0.2182112068965517
1,384,128,0.0125,0.0175,0.21497844827586207
1,384,128,0.0125,0.0175,0.2095905172413793
1,384,128,0.0125,0.0175,0.21443965517241378
1,384,128,0.0125,0.0175,0.2158764367816092
1,384,128,0.0125,0.0175,0.21623563218390804
1,384,128,0.0125,0.0175,0.2137212643678161
1,384,128,0.0125,0.015000000000000001,0.2180316091954023
1,384,128,0.0125,0.015000000000000001,0.21102729885057472
1,384,128,0.0125,0.015000000000000001,0.22395833333333334
1,384,128,0.0125,0.015000000000000001,0.21461925287356323
1,384,128,0.0125,0.0125,0.2293462643678161
1,384,128,0.0125,0.0125,0.22270114942528735
1,384,128,0.0125,0.0125,0.21964798850574713
1,384,128,0.01,0.0175,0.21569683908045978
1,384,128,0.01,0.0175,0.22485632183908047
1,384,128,0.01,0.0175,0.2122844827586207
1,384,128,0.01,0.015000000000000001,0.21713362068965517
1,384,128,0.01,0.015000000000000001,0.22036637931034483
1,384,128,0.01,0.015000000000000001,0.21785201149425287
1,384,128,0.01,0.0125,0.21336206896551724
1,384,128,0.01,0.0125,0.21875
1,384,128,0.01,0.0125,0.21875
1,384,128,0.01,0.0125,0.21156609195402298
1,384,128,0.0075,0.0175,0.21282327586206898
1,384,128,0.0075,0.0175,0.22611350574712644
1,384,128,0.0075,0.0175,0.2223419540229885
1,384,128,0.0075,0.015000000000000001,0.21102729885057472
1,384,128,0.0075,0.015000000000000001,0.21426005747126436
1,384,128,0.0075,0.015000000000000001,0.22485632183908047
1,384,128,0.0075,0.015000000000000001,0.21641522988505746
1,384,128,0.0075,0.0125,0.21892959770114942
1,384,128,0.0075,0.0125,0.21569683908045978
1,384,128,0.0075,0.0125,0.21892959770114942
1,384,128,0.0075,0.0125,0.2250359195402299
1,384,128,0.0075,0.0125,0.22018678160919541
1,384,128,0.005000000000000001,0.0175,0.2244971264367816
1,384,128,0.005000000000000001,0.0175,0.21479885057471265
1,384,128,0.005000000000000001,0.0175,0.22413793103448276
1,384,128,0.005000000000000001,0.0175,0.2153376436781609
1,384,128,0.005000000000000001,0.015000000000000001,0.2192887931034483
1,384,128,0.005000000000000001,0.015000000000000001,0.21605603448275862
1,384,128,0.005000000000000001,0.015000000000000001,0.22306034482758622
1,384,128,0.005000000000000001,0.015000000000000001,0.21982758620689655
1,384,128,0.005000000000000001,0.0125,0.22611350574712644
1,384,128,0.005000000000000001,0.0125,0.2216235632183908
1,384,128,0.005000000000000001,0.0125,0.22126436781609196
1,384,64,0.02,0.0175,0.2036637931034483
1,384,64,0.02,0.0175,0.20348419540229884
1,384,64,0.02,0.0175,0.21551724137931033
1,384,64,0.02,0.0175,0.20725574712643677
1,384,64,0.02,0.0175,0.20007183908045978
1,384,64,0.02,0.0175,0.2223419540229885
1,384,64,0.02,0.0175,0.21749281609195403
1,384,64,0.02,0.0175,0.21264367816091953
1,384,64,0.02,0.015000000000000001,0.22323994252873564
1,384,64,0.02,0.015000000000000001,0.2137212643678161
1,384,64,0.02,0.015000000000000001,0.21030890804597702
1,384,64,0.02,0.0125,0.21084770114942528
1,384,64,0.02,0.0125,0.18911637931034483
1,384,64,0.02,0.0125,0.20420258620689655
1,384,64,0.02,0.0125,0.21767241379310345
1,384,64,0.02,0.0125,0.21354166666666666
1,384,64,0.0175,0.0175,0.20330459770114942
1,384,64,0.0175,0.0175,0.21030890804597702
1,384,64,0.0175,0.0175,0.2095905172413793
1,384,64,0.0175,0.015000000000000001,0.20438218390804597
1,384,64,0.0175,0.015000000000000001,0.21336206896551724
