1,1,0,7,12,1,2,1,0,5,7,5,10,4,4,1,1,1,3,0,3,4,14,1,15,1,5,4,1,0,0,0,3,1,7,0,6,1,1,2
5,1,1,4,1,1,1,4,2,3,2,4,9,9,4,0,10,0,9,2,6,6,2,3,2,1,2,2,0,1,1,10,2,13,4,1,1,0,5,11
0,0,0,5,5,0,7,1,1,1,8,12,10,11,2,7,1,5,3,4,6,0,3,2,39,8,5,18,0,2,0,0,11,1,12,0,1,0,2,0
5,6,0,1,2,0,2,1,2,10,12,4,6,13,1,5,2,7,4,5,2,1,3,1,18,36,6,10,5,1,1,0,11,2,7,0,2,0,1,1
0,1,0,2,1,1,0,0,0,0,10,0,3,0,0,0,0,3,0,2,0,0,0,0,4,3,50,3,0,0,0,0,1,0,1,0,0,0,0,0
0,0,0,6,1,0,0,1,2,0,11,3,3,3,2,4,0,3,0,0,4,1,1,0,15,5,8,44,2,0,0,0,15,0,14,0,0,0,2,1
0,2,0,3,1,1,4,1,3,8,12,1,4,4,1,4,1,5,5,0,4,5,3,0,0,2,1,2,13,1,0,1,7,0,7,0,4,0,4,0
12,3,7,2,7,1,3,0,7,2,2,7,9,2,1,1,4,0,22,0,4,2,0,1,2,1,1,0,0,15,0,5,3,4,0,0,5,0,2,4
4,1,3,3,3,2,0,0,1,3,4,1,8,3,2,2,5,6,9,1,5,1,0,0,2,0,0,0,3,4,1,1,3,2,3,0,3,2,2,4
6,4,5,5,1,0,2,1,0,0,3,2,3,2,0,0,9,2,3,3,4,2,1,1,0,1,2,1,1,0,0,9,1,7,2,0,4,0,2,4
0,1,1,5,0,0,1,0,0,0,3,0,1,6,0,0,0,1,2,3,1,0,0,1,2,1,2,7,4,1,0,0,51,2,1,0,1,1,1,2
3,0,1,7,2,1,0,2,2,2,3,3,13,2,0,0,8,2,2,1,1,3,0,2,2,0,1,1,0,0,0,7,0,25,3,1,12,1,6,11
0,2,1,14,8,1,5,3,1,0,13,2,6,15,4,4,0,2,8,0,5,1,7,0,7,7,3,8,4,1,0,1,13,1,38,1,3,2,1,1
3,0,1,7,2,3,0,8,2,3,0,3,2,1,0,0,6,0,5,0,4,7,0,1,0,0,0,0,0,2,0,3,0,7,0,1,3,0,4,4
0,0,1,10,0,0,0,4,0,0,2,2,3,1,2,0,2,1,3,0,2,2,3,0,2,1,0,0,0,0,0,2,0,10,2,0,59,0,5,4
7,2,2,6,6,1,0,1,3,2,4,5,3,1,2,0,1,1,12,1,4,6,1,0,1,0,3,2,1,1,0,7,3,3,3,1,3,1,6,4
2,0,3,6,8,1,2,0,0,2,8,0,1,0,0,0,2,1,10,1,0,1,1,0,0,0,0,0,0,3,0,2,1,4,1,1,1,1,17,3
5,1,2,3,1,0,2,7,1,1,0,2,14,1,2,0,13,3,10,2,3,3,0,3,1,0,0,0,1,1,0,9,4,13,0,4,2,0,2,30
